firm_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
AU165921031,-0.0029291064,-0.01554214,0.0876828,0.0042445883,-0.01352126,0.019257456,0.00017755479,0.0044517405,0.0028711718,-0.012682077,-0.010029895,-0.027156651,-0.026888274,-0.00029596686,0.025373235,0.003653992,0.016775424,-0.02006785,-0.0076582213,-0.45588621,0.030928742,-0.0067748483,-0.010755904,-0.03382086,-0.035444163,-0.018178847,0.0043504424,0.01952894,0.01004505,-0.45491874,0.018605404,-0.005088552,0.0026539527,0.017969713,-0.27177942,0.003047157,0.009710936,0.015969552,0.0019961372,0.010568161,-0.01484173,0.020681523,-0.006447669,0.017112771,0.013244548,0.024640355,-0.007765632,-0.017617922,0.021698914,-0.004638446,-0.020781929,0.0061465967,0.0007554069,-0.0047945837,0.0067929476,0.016024187,-0.010781258,-0.0037288554,0.01837283,0.0023544915,0.020775441,-0.013235405,0.019116279,-0.0037636347
AU166009687,-0.012985745,-0.004522033,0.051198013,0.019278906,0.01217891,0.006228231,0.0049655065,0.022748757,-0.0028361888,-0.0034010857,0.0074904882,0.002684025,-0.020451425,0.016010597,0.0059719756,-0.013678085,0.014409753,-0.007831212,0.023514237,-1.166781,-0.0064840037,-0.006135341,-0.0045374334,-0.010684977,-0.028728012,-0.02225339,0.0055531785,0.01983868,0.0060551427,-0.23301232,0.003956249,-0.00621498,0.0062890314,0.014543049,-0.74664634,-0.01241225,0.02481659,0.0033741598,-0.024857104,0.020533016,-0.007832506,0.00790972,0.009741452,-0.01898501,0.0069112414,-0.005762454,-0.003996771,-0.012685295,0.0040048882,-0.006119951,0.009003811,0.0048013516,-0.00309892,-0.0107047595,0.010260273,0.024363458,0.016729008,0.0040470324,0.0009988956,-0.0060313754,-0.0025429092,0.011455275,-0.015618639,0.01980723
AU166064875,0.037915654,-0.009889133,0.17785956,0.019240227,0.09992961,0.0006029494,-0.026769735,0.050442126,-0.053794123,0.008494867,0.013285203,0.012538989,-0.10703779,0.04113208,0.054427966,-0.056732345,0.04994524,-0.006237279,0.031834725,0.9620589,0.0072566625,-0.05626204,-0.09400775,-0.028269487,-0.0576743,0.028036026,-0.01888549,-0.0015165433,0.05934146,-0.19826654,0.03749818,-0.040133025,0.061429057,-0.0747012,-0.89216703,0.057919625,0.0042724926,0.026217107,0.034570597,0.10715325,-0.11451341,-0.007618147,-0.0019799434,0.036590718,-0.030224647,-0.06738794,0.024638496,-0.012287397,-0.054049276,-0.04116083,-0.0039789528,-0.021139812,-0.016403973,0.026291382,-0.020924209,-0.012431808,-0.034834303,0.041702267,-0.052342534,-0.08913462,0.025459727,-0.0011057593,-0.017335314,0.09143846
AU166081214,-0.008726744,-0.008839659,0.102925934,0.013250191,0.01166262,0.004221026,0.0027329214,0.025292862,0.0046636667,0.0029117428,0.008604549,-0.0019442523,-0.019471686,0.025536463,0.008611474,-0.009716537,0.0048950166,-0.015202055,0.027639955,-1.0768126,-0.009819794,-0.0067073572,-0.00464803,-0.009718337,-0.021134444,-0.025047053,0.009494916,0.012064797,0.010136189,-0.20952667,0.014256044,-0.0010199018,0.0061497875,0.004721746,-0.8201767,-0.011064038,0.023645563,0.0009428859,-0.025488183,0.021648537,-0.01225034,0.0012079775,0.0059993826,-0.014700665,0.004207135,0.0048145736,-0.016455654,-0.013947137,0.008009367,-0.008473052,0.0055617914,0.012600927,-0.0031052716,-0.011459336,0.005591333,0.022985056,0.018422596,0.001734186,0.00020045042,0.0056820735,0.008708883,0.004841063,-0.013840582,0.015537778
AU166099289,-0.010427365,-0.017403387,0.23545131,0.008214183,0.0093333,0.004317019,-0.003292054,0.01922321,0.0024357096,-0.003109973,0.014386449,0.0023129918,-0.01967783,0.022301316,0.008410502,-0.012060091,0.007238109,-0.01455231,0.027164992,-1.1766697,-0.013410743,-0.010482042,0.0010534041,-0.012667519,-0.021799298,-0.028319065,0.014155278,0.022888735,0.011887891,-0.2516734,0.008778926,0.00066282926,0.013062887,0.024368934,-0.7983393,-0.0036627399,0.034994043,0.004950233,-0.027722992,0.019345375,-0.011163127,0.010117968,0.008660667,-0.024567539,0.010761508,-0.0070438753,-0.013781557,-0.012892082,0.0040779486,-0.010389607,-0.0010913201,0.01282149,-0.0072345063,-0.015830087,0.008892119,0.027131088,0.016376544,0.0040058307,0.0017701611,0.0044193715,0.011701365,0.0057009235,-0.015396919,0.0155923795
AU166119795,-0.011490609,-0.009091934,0.17202312,0.012596469,0.008232891,0.0067615397,0.008257449,0.012948114,0.007229436,-0.001509659,0.009900486,0.0016380949,-0.017970754,0.016619138,0.007956028,-0.012077179,0.012055806,-0.011421759,0.031500217,-1.0439515,-0.0072226487,-0.0053238384,-0.0033884682,-0.014022404,-0.027959589,-0.017119799,0.013309484,0.020198008,0.008130711,-0.22697863,0.006812686,-0.0045993845,0.013013884,0.012982428,-0.7649972,-0.0049288813,0.030852621,0.0021787807,-0.023382358,0.019173179,-0.0045413836,0.013548139,0.008258522,-0.017094512,0.0009074351,-0.00078149047,-0.008379221,-0.014379777,0.005998358,-0.011996824,0.003699325,0.009680266,-0.0070569552,-0.01264806,0.010677651,0.02488722,0.0075164363,-0.0015376918,0.0047053657,-0.003816869,0.006931957,0.008265093,-0.014177173,0.010527108
AU166134943,-0.015422188,-0.004916571,-0.29848137,0.016652476,0.01189827,0.0029719807,0.0088534765,0.022308592,-0.0064600855,-0.0013842322,0.010486471,0.010361988,-0.024890162,0.018274032,0.0010109022,-0.013102215,0.0081184935,-0.010459218,0.021395758,-1.2411928,-0.0034804735,-0.0052160807,-0.0060852654,-0.0039566364,-0.031079507,-0.017350834,0.000359267,0.021172795,0.00083803944,-0.16082141,0.0049628504,-0.009972364,0.011228327,0.009005487,-0.64960015,-0.008316053,0.032458678,0.0019956408,-0.02432727,0.008439252,-0.005029187,0.009214678,0.014868911,-0.01313003,-0.0020800186,-0.015078105,-0.0064475313,-0.0076980554,0.0032185763,0.00047745835,0.012142345,0.008259309,-0.0037081763,-0.018606462,0.0092936605,0.02306956,0.011378951,0.00256278,-0.006730277,-0.012754124,0.0032495912,0.014177963,-0.007555697,0.01191199
AU166207914,-0.015012814,0.004637398,0.22423212,0.023171268,-0.01017447,0.011369806,0.0012127012,-0.0035402104,-0.011336419,-0.010035384,-0.017492834,0.016254565,-0.008975487,0.006157875,0.012535363,-0.013284147,-0.0026055323,-0.010446796,0.020051207,-0.7923518,0.014180264,-0.0043073054,-0.003682159,0.0052810423,-0.0376723,0.00057604536,0.008477692,0.0096075265,0.018127842,-0.7533226,0.0023418702,-0.016820064,-0.017386656,0.022717506,-0.23789534,0.005252933,0.0047926884,0.0013063783,-0.014670029,0.0050188676,4.460197e-05,-0.0029078582,0.009397402,0.003797736,-0.0023273202,0.0062624,0.013392363,-0.0036493205,-0.001958616,0.010633035,0.014029037,0.006478144,-0.008077074,-0.0033197463,0.014354121,0.018837884,-0.009781063,-0.00027745962,-0.0039492883,-0.0070281737,-0.006705301,0.009563483,-0.008146357,-0.0021628088
AU166334452,-0.0126295015,0.0035670549,-0.0065243877,0.021204505,-0.0042694267,-0.0032271966,-0.0076454654,-0.00024786964,-0.015385016,-0.009904865,-0.009383447,0.01714202,-0.011361513,-0.0003260076,0.014623987,-0.010259282,-0.004058132,-0.022204353,0.008922346,-0.9466464,0.0070257187,-0.013743182,-0.0011963472,0.0041656476,-0.03726518,-0.00044167787,0.010062031,0.010361517,0.002466904,-1.0180461,0.010946547,-0.029326338,-0.02223739,0.011382297,-0.13514923,0.0057965475,0.0072693657,0.0054443236,-0.018945359,0.00065284036,-0.008058185,0.0029274644,0.013560956,-0.010174236,-0.00849567,0.01651192,0.004371565,-0.003790848,-0.010400794,0.010417152,0.022814546,-0.007746825,-0.003792204,-0.0008353938,0.013097901,0.01946757,0.006008461,0.004007872,0.0014931709,-0.009991322,-0.012095859,0.012011491,-0.013786826,0.007069313
AU166387739,-0.029273491,0.0009535365,0.17085443,0.014206018,-0.0011741277,0.00043706968,0.0012421533,-0.004877493,-0.014236656,-0.016836755,-0.015551867,0.015576818,-0.028596103,-0.008437276,0.018719874,-0.0064083785,-0.011103325,-0.017809754,0.023934014,-0.4661013,0.0070090704,-0.013040095,-0.013153717,-0.0048606806,-0.038694184,0.004163597,0.0011374764,0.03995382,0.015217433,1.0497178,0.00980397,-0.013577348,0.0005391538,0.024286881,0.65966976,0.010907442,0.017845089,0.014500681,-0.027698398,0.0073445495,-0.019269366,0.0058359876,0.0053524487,0.005135739,-0.0016113594,0.009543718,0.012380362,-0.020634431,-0.01807411,0.010052474,0.025129806,0.004591359,-0.020560257,0.012552317,0.012118045,0.024634093,0.014345698,-0.0055078454,0.006137781,-0.02822547,-0.010481847,0.014482409,-0.022365522,0.0056864787
AU166654744,-0.02173375,0.0062279813,0.1414984,0.023735438,0.0064394022,0.003036905,-0.0031775013,-0.009241462,-0.009081396,-0.013857547,-0.008950133,0.013004037,-0.00759336,0.009032454,0.010175638,-0.011366274,-0.019511772,-0.012700466,0.0024732705,-0.9364858,-0.0049787182,-0.013473699,0.011630081,-0.0023049861,-0.034068562,-0.0024946295,0.002271723,0.012206876,0.0018924382,-0.8782364,0.013133308,-0.024537489,-0.0310678,0.019309342,-0.112586126,-0.0013272036,0.01258287,-0.008874539,-0.0147362575,0.019527068,-0.010821415,-0.0008007381,0.009181883,-0.0023704953,-0.007061527,0.013175991,-0.0041542053,-0.007302951,0.004684016,0.006658694,0.012812413,0.003642872,-0.008599266,0.002980691,0.002676174,0.024628364,0.012933895,-0.007973798,0.009614013,-0.0020500645,0.011797815,0.015080333,-0.009523209,0.0033904733
AU167146545,-0.021516344,0.017074738,-0.14880496,0.009324316,0.010527877,-0.0006598495,-0.011557534,0.010527819,-0.011006014,0.0005650744,-0.009057954,0.020021025,-0.017225513,-0.0027472079,0.016895613,-0.013036758,-0.0030643377,0.003525157,0.027392145,-0.69147706,0.010030947,-0.009213381,0.00035544112,-0.03931844,-0.02314357,-0.024340909,0.012009665,0.03229105,0.019353742,-0.54999423,-0.0062582046,-0.002532572,0.0094933435,0.012128569,-0.38204426,0.005210157,0.019867787,0.008302863,-0.016251579,0.012897955,-0.004149284,0.020502038,0.008041963,-0.0054019717,0.018688615,0.015480668,0.00732499,-0.008551218,-0.016632117,0.0068403217,0.011516564,0.0014723353,-0.0056922063,0.007035668,-0.0011803545,0.028734885,0.010607529,0.002138678,0.013269862,-0.02723017,0.008181842,0.017078586,-0.014778778,0.0039313454
AU167234915,-0.010573035,-0.010686666,0.19492109,0.0043704025,-0.007423225,0.0026480108,-0.0060851946,0.00538994,-0.007335729,0.004396692,0.012163378,0.008213356,-0.017788935,0.011376638,0.01398401,-0.010697972,0.0060157627,-0.012389051,0.015370058,-0.78111565,-0.008376781,-0.0046791807,-0.010705359,-0.0056985337,-0.02735208,-0.0074287057,0.00046787038,0.019309083,0.01727605,-0.7293092,0.0073764417,-0.015876485,-0.00064329803,0.014320254,-0.4732759,0.018815072,0.009425735,0.015099985,-0.027604915,0.00283264,-0.010888696,0.012757565,0.0037476048,0.0065990817,0.00420748,0.0029920964,-0.0005880594,-0.01987505,-0.0037467182,0.008615706,0.0016920306,-0.0050722994,-0.0065892227,2.2067688e-06,0.012667071,0.01081951,-0.006798409,-0.0013619028,0.010697246,-0.0120794885,-0.0026701372,0.009033702,-0.011628531,0.0057057356
AU167293683,-0.01690504,-0.015275568,0.18854553,0.013294406,-0.00022413395,-0.010042559,0.01602817,-0.0026296712,-0.015282069,-0.0138833,0.0016852934,0.015049741,-0.040077206,0.021097299,0.017328115,-0.008124657,-0.010069802,-0.027413463,0.01635331,-0.95158917,0.012052248,-0.027165702,-0.014292359,-0.0016908534,-0.036778197,-0.0054879338,0.00061872974,0.01983342,0.026322981,0.9415592,0.009998696,-0.022183238,-0.0045755357,0.009480856,0.040986743,0.00796313,0.031784467,0.01824233,-0.033165023,0.018631363,-0.0069629815,-0.0028493935,0.0074664094,0.008868467,-0.0025921972,0.0084648235,-0.001810547,-0.023703698,0.005104959,0.011586094,-0.008306313,0.013777291,-0.0038191564,-0.01895813,0.002190873,0.015187327,-0.0069835708,0.0043463893,-0.018588547,-0.026978556,0.038575675,0.0028599836,-0.0072842166,-0.013038346
AU167316289,-0.016398212,0.011426002,0.35974547,0.01595645,0.0011784788,0.0032969564,-0.0001007542,0.0045132153,-0.02492471,-0.00094862655,-0.007777282,0.01668964,-0.0030309968,-0.00093651935,0.011795349,-0.013652708,-0.008338538,-0.008513838,0.028192572,-0.88056827,-0.00024534203,-0.0088710915,-0.0064579286,-0.009533928,-0.030795012,0.007927246,0.0030470937,0.015350254,0.0060896855,-1.0581537,0.00018963218,-0.032666966,-0.01950116,0.019215971,-0.13058269,0.012104038,0.009880511,0.0017616693,-0.018113151,0.010670912,-0.0056213955,0.011067723,0.016385302,-0.0013190694,-0.005709545,-0.0017320635,0.011425208,-0.0009565465,-0.010473877,0.008284082,0.02466556,-0.007611733,-0.014607504,0.0056921197,0.023881454,0.022637703,0.014889546,0.0022344887,0.010200942,-0.011534911,-0.02593919,0.019120432,-0.019442877,0.00027421303
AU167370818,0.01800379,-0.011762612,-0.09174655,0.0048251376,0.003457929,-0.0010340214,-0.0021805093,-0.017302131,-0.0021147705,0.0038005784,-0.0077876607,-0.005779893,-0.003588073,0.0021970645,0.013231369,0.0008037798,0.0039425497,0.034333874,0.002832953,-0.6086678,0.008871815,0.0087777395,-0.010964718,-0.00592673,-0.028511679,-0.012514818,-0.01792331,-0.007041838,-0.012461972,-0.23044148,0.01935277,-0.026881497,0.004198391,0.016999416,-1.5475221,-0.0061339475,0.0022581387,-0.0012837872,0.0069362856,0.011105125,-0.0049327947,0.0027889442,-0.0015975535,0.017037598,-0.015242112,-0.0250513,-0.003831692,-0.004882578,0.0030892566,0.01282737,0.0017967634,-0.027309949,-0.007009968,0.00808135,-0.0024325363,-0.014249925,0.007299971,-0.009421211,0.006371081,0.014431428,-0.0071829464,0.014189869,0.0030122958,0.020534966
AU167403474,-0.0029503768,0.007638868,0.15388735,0.008691695,0.002410064,0.00027045235,0.0048069246,0.00466517,-0.01079813,-0.0067336857,0.0039520767,0.008548781,-0.009766895,0.002998326,0.012977539,-0.0057205223,-0.0049676257,-0.016024053,0.0145220235,-0.6978624,-0.0073206853,-0.012348314,0.005971547,-0.008811861,-0.03347393,-0.01594849,0.011098405,0.016135149,0.007216528,-1.045165,0.0012808666,-0.003966559,-0.0005477071,0.013080366,-0.07777788,0.013373362,0.018403405,-0.0035265358,-0.0050875917,0.019832619,-0.014326375,0.010029118,0.012035426,-0.007948744,0.0073762825,0.014754669,-0.00024980307,-0.013388932,-0.005428605,0.006052949,0.0052504875,-0.0058567785,-0.0056891777,0.009632051,0.014058966,0.020882681,0.006003119,0.00628886,0.014138982,-0.0064552985,0.013207672,0.009933025,-0.016682612,0.015678441
AU167404211,-0.02658606,0.002234824,-0.1725218,0.027123723,-0.00402602,0.011748064,-0.008228362,-0.00027385354,-0.0053429557,-0.025075283,-0.008697181,0.008596465,-0.0012678169,0.000593625,0.009433072,-0.017083671,-0.0073492723,0.0084326565,0.014357738,-0.74100375,0.0183412,-0.005323801,0.002922617,0.00024510175,-0.04156005,0.01059093,0.0021265,0.003987235,0.010315215,-0.6958097,0.008183742,-0.021853752,-0.011375301,0.025211409,-0.05393971,-7.849373e-05,0.009240625,0.0079575805,-0.0061022565,0.00622995,-0.0038939235,0.0037390767,0.0047202744,0.00877689,0.0037725996,0.01291838,0.011323098,-0.0034702271,-0.0032246038,0.006265802,0.020088166,-0.0066982377,0.0004445091,-0.00059685786,0.010337152,0.02802217,0.000616394,-0.005872365,-0.006180335,-0.022085961,0.008562462,0.013426565,-0.015937466,-0.0058197407
AU167696031,-0.017767945,-0.0082401,0.30439687,0.032444037,-0.009863628,-0.0091643855,0.0039261505,-0.013538737,0.0051203333,-0.005218819,-0.001103736,0.02156702,-0.014252109,0.015589662,0.0035212152,-0.013638146,-0.0077063693,-0.003653362,0.02084783,-0.7747733,0.0064173285,-0.008834419,-0.008625139,0.009030765,-0.020697067,0.005387962,-0.003954325,-0.00091817044,0.01760718,-1.0088016,0.01512008,-0.028428018,-0.018853353,0.010247931,-0.05972105,0.0065531796,0.0040479507,-0.0014642635,-0.010169268,-0.006338328,4.8866495e-05,-0.0032670796,0.010028018,0.009074081,-0.015065313,-0.00881069,-0.0014242716,-0.0009736605,0.005530387,0.009364517,0.005624816,0.006163845,-0.012904115,0.0025145775,0.013477031,0.012967348,0.009939071,-0.011505745,0.008710198,-0.009982351,-0.016422553,0.015233383,-0.017119218,0.0037913192
AU167815670,-0.018929776,0.0016944371,0.26563808,0.014363565,-0.009460518,-0.005196277,-0.0074808598,-0.023706932,-0.006672509,-0.030482613,-0.009977268,0.019244984,-0.024018683,-0.0012300424,0.016824087,-0.004002847,-0.026009142,-0.010985265,0.020834241,-0.5580818,-0.0016849134,-0.018041443,-0.007837538,-0.0012519788,-0.037349045,0.0020273812,-0.00875904,0.03702945,0.0067326054,1.1379306,0.014175091,-0.015577999,0.0028294884,0.015160978,0.5297071,0.01338327,0.018965868,0.011691723,-0.022999004,0.008335596,-0.013542249,0.009375707,0.0040556826,0.009865271,-0.018551627,0.015568442,0.013735544,-0.030815331,-0.014892265,0.012754325,0.024522156,0.0020232685,-0.018354323,0.020554781,-0.0021084324,0.02462931,0.007134758,-0.004807733,0.012879625,-0.013665531,-0.006448323,0.015302718,-0.008641344,0.009750638
AU167816695,-0.013583137,0.0051402748,0.1370819,0.025363337,-0.009453176,-0.015690297,0.0047208034,-0.007499475,0.0006654451,-0.002165772,-0.009395945,0.021342488,-0.003970992,0.013266772,-0.0078119077,-0.028882157,-0.008574332,-0.0019481159,0.016428277,-0.68053013,-0.002239557,-0.014850414,0.018098503,0.01167836,-0.025103543,-0.00837652,0.008925881,-0.0011011716,0.0029569678,-1.5439423,0.015651572,-0.02477013,-0.028012786,0.006737441,0.2409192,-0.004755699,0.02136348,0.0009508645,-0.00546097,-0.0005560946,-0.001716271,-0.0010048188,0.0114005115,0.004908845,-0.009719076,0.0014325846,-0.0059827045,0.008767378,-0.00599698,-0.0030006445,0.016129661,0.0014959853,-0.006047625,0.002768957,0.019841742,0.013959922,0.015814383,-0.004553072,-0.0010981858,-0.0122647025,-0.010268865,0.016898416,-0.012003679,0.0024191285
AU167834120,-0.005202098,0.009376999,-0.1281443,0.002968751,-0.009908579,-0.008637741,0.010738898,-0.0023066662,-0.012532852,0.0020661503,-0.008861136,0.011866554,-0.017850146,0.01574228,0.013570407,-0.015305612,-0.011759035,-0.014181556,0.02486968,-0.9258038,-0.0018638987,-0.019021355,0.0021208674,0.0025372393,-0.024604695,0.0058077984,0.008653423,0.007492684,0.0027183946,-0.73603415,0.0132719,-0.016662952,-0.021223458,0.0147227645,-0.21624929,0.00038607232,0.009871015,0.0059225466,-0.022238016,0.0067528784,-0.009617722,0.008551483,0.012565993,-0.0018969681,-0.011128879,0.006106059,-0.006972,0.006369617,-0.00067628175,0.013735717,0.011052087,0.007918222,-0.01498016,0.0005409401,0.015268143,0.019111522,0.019963067,-0.0039868206,0.015712455,-0.0015129298,-0.004966058,0.020195007,-0.020867826,0.0050890082
AU167884460,-0.015393322,0.01285075,-0.083719425,0.004904449,-0.0035412312,-0.0032268837,0.0018953383,-0.0061504506,-0.014007841,-0.002446387,-0.010821698,0.012755299,-0.012564912,0.014065586,0.011828944,-0.010558292,-0.019601759,-0.015199242,0.013379548,-0.91255796,-0.0030126646,-0.01774232,0.00069930404,-0.006775474,-0.025516737,-0.0009129867,0.0038111769,0.01758787,0.0029039532,-0.6282019,0.012940236,-0.019585831,-0.025801774,0.013193972,-0.23525217,-0.005500391,0.009618597,-0.0040768804,-0.0263075,0.019661939,-0.007484762,0.0013570013,0.0124051515,-0.0050473073,-0.005634468,0.014642659,-0.0037614591,-0.0017861985,0.006216511,0.010915974,0.0112444125,0.007953683,-0.0120625235,0.0057638437,0.003696058,0.020079397,0.021927293,-0.006399054,0.018745635,0.00243859,0.0067653935,0.015804857,-0.013959277,-9.815162e-05
AU168060366,-0.0035542399,-0.011698972,0.10646922,0.016873289,-0.008768981,-0.008092806,0.008650906,-0.0036472157,-0.005475575,-0.0017277189,0.0019040364,0.015012955,-0.035037223,0.016366072,0.021927971,0.010209307,-0.00027889793,-0.017614001,0.020187486,-0.85081,-0.014494222,-0.013787233,0.010667056,-0.005397659,-0.027034009,-0.004533872,0.008809315,0.019227294,0.014066154,-1.0247579,-0.004297871,0.008227205,0.008188542,0.010482952,-0.12637009,0.01832116,0.023359505,0.0053500435,-0.0025268868,0.013193948,-0.017046314,-0.0046305046,0.010489989,-0.0003781747,0.008669192,0.0018657735,-0.0052679405,-0.021226991,0.008860715,0.0072594243,0.0062952265,0.01899043,-0.016847491,0.0092467135,0.009384196,0.0040484034,0.0034883842,0.0033082068,0.008958729,-0.004854519,0.00894594,0.003553629,-0.012019824,0.0051514334
AU168091807,-0.01402414,0.00400215,0.27628243,0.02245313,0.005134984,-0.002248019,-0.009909511,0.0031834804,-0.007212503,-0.01330604,-0.008844765,0.012986446,-0.00839635,0.00040575117,0.0054562613,-0.005848717,0.003588256,-0.013283592,0.013056066,-0.7989814,-0.00019500218,-0.014421099,0.0042417794,0.003440285,-0.029197551,-0.014610305,0.00166687,0.015063148,0.012418838,-1.5094692,0.007757671,-0.02186859,-0.009713592,0.012573205,0.23660704,0.004795759,0.024214724,0.0026165843,-0.005936891,0.00961221,-0.018932873,-0.0034861495,0.006455522,0.0046740174,0.008269744,0.007050411,0.011013411,-0.013039902,-0.0122106,-0.001032664,0.010913968,-0.0020704176,-0.009487525,0.011852218,0.013887364,0.015766103,0.008508366,0.0023707673,0.005149469,-0.018447738,-0.011034301,0.008501299,-0.014013957,0.001941131
AU168151915,-0.013583137,0.0051402748,0.1370819,0.025363337,-0.009453176,-0.015690297,0.0047208034,-0.007499475,0.0006654451,-0.002165772,-0.009395945,0.021342488,-0.003970992,0.013266772,-0.0078119077,-0.028882157,-0.008574332,-0.0019481159,0.016428277,-0.68053013,-0.002239557,-0.014850414,0.018098503,0.01167836,-0.025103543,-0.00837652,0.008925881,-0.0011011716,0.0029569678,-1.5439423,0.015651572,-0.02477013,-0.028012786,0.006737441,0.2409192,-0.004755699,0.02136348,0.0009508645,-0.00546097,-0.0005560946,-0.001716271,-0.0010048188,0.0114005115,0.004908845,-0.009719076,0.0014325846,-0.0059827045,0.008767378,-0.00599698,-0.0030006445,0.016129661,0.0014959853,-0.006047625,0.002768957,0.019841742,0.013959922,0.015814383,-0.004553072,-0.0010981858,-0.0122647025,-0.010268865,0.016898416,-0.012003679,0.0024191285
AU168152038,-0.013583137,0.0051402748,0.1370819,0.025363337,-0.009453176,-0.015690297,0.0047208034,-0.007499475,0.0006654451,-0.002165772,-0.009395945,0.021342488,-0.003970992,0.013266772,-0.0078119077,-0.028882157,-0.008574332,-0.0019481159,0.016428277,-0.68053013,-0.002239557,-0.014850414,0.018098503,0.01167836,-0.025103543,-0.00837652,0.008925881,-0.0011011716,0.0029569678,-1.5439423,0.015651572,-0.02477013,-0.028012786,0.006737441,0.2409192,-0.004755699,0.02136348,0.0009508645,-0.00546097,-0.0005560946,-0.001716271,-0.0010048188,0.0114005115,0.004908845,-0.009719076,0.0014325846,-0.0059827045,0.008767378,-0.00599698,-0.0030006445,0.016129661,0.0014959853,-0.006047625,0.002768957,0.019841742,0.013959922,0.015814383,-0.004553072,-0.0010981858,-0.0122647025,-0.010268865,0.016898416,-0.012003679,0.0024191285
AU168152056,-0.013583137,0.0051402748,0.1370819,0.025363337,-0.009453176,-0.015690297,0.0047208034,-0.007499475,0.0006654451,-0.002165772,-0.009395945,0.021342488,-0.003970992,0.013266772,-0.0078119077,-0.028882157,-0.008574332,-0.0019481159,0.016428277,-0.68053013,-0.002239557,-0.014850414,0.018098503,0.01167836,-0.025103543,-0.00837652,0.008925881,-0.0011011716,0.0029569678,-1.5439423,0.015651572,-0.02477013,-0.028012786,0.006737441,0.2409192,-0.004755699,0.02136348,0.0009508645,-0.00546097,-0.0005560946,-0.001716271,-0.0010048188,0.0114005115,0.004908845,-0.009719076,0.0014325846,-0.0059827045,0.008767378,-0.00599698,-0.0030006445,0.016129661,0.0014959853,-0.006047625,0.002768957,0.019841742,0.013959922,0.015814383,-0.004553072,-0.0010981858,-0.0122647025,-0.010268865,0.016898416,-0.012003679,0.0024191285
AU168152092,-0.013583137,0.0051402748,0.1370819,0.025363337,-0.009453176,-0.015690297,0.0047208034,-0.007499475,0.0006654451,-0.002165772,-0.009395945,0.021342488,-0.003970992,0.013266772,-0.0078119077,-0.028882157,-0.008574332,-0.0019481159,0.016428277,-0.68053013,-0.002239557,-0.014850414,0.018098503,0.01167836,-0.025103543,-0.00837652,0.008925881,-0.0011011716,0.0029569678,-1.5439423,0.015651572,-0.02477013,-0.028012786,0.006737441,0.2409192,-0.004755699,0.02136348,0.0009508645,-0.00546097,-0.0005560946,-0.001716271,-0.0010048188,0.0114005115,0.004908845,-0.009719076,0.0014325846,-0.0059827045,0.008767378,-0.00599698,-0.0030006445,0.016129661,0.0014959853,-0.006047625,0.002768957,0.019841742,0.013959922,0.015814383,-0.004553072,-0.0010981858,-0.0122647025,-0.010268865,0.016898416,-0.012003679,0.0024191285
AU168245752,-0.014551837,-0.0026474185,0.10054023,0.005518917,-0.00036790594,0.0026717633,0.018149447,-0.0015247166,0.0010141963,-0.011589222,0.00508921,0.00037991907,-0.00825794,0.00895907,0.020756092,-0.007172521,0.0027621859,-0.012852473,0.016849373,-0.6897612,0.00019783154,-0.013963139,-0.0031112283,-0.018952286,-0.032244682,-0.011846058,0.006920874,0.010370444,0.011077674,-0.6671914,0.0071489103,-0.016014213,-0.0032893047,0.012779012,-0.35097793,0.006467714,0.009102071,0.005792155,-0.016768277,0.010650457,-0.012810072,0.0056402627,0.019386858,0.0035947897,0.010405592,0.004421857,0.0008067973,-0.015944976,0.010340903,0.004635327,0.00855168,0.0037635416,-0.010786168,0.002501035,0.0061557107,0.015284043,0.0041407794,-0.0043285936,0.01356267,-0.010128971,0.003542725,0.0052019022,-0.010324176,-0.0017507034
AU168258679,-0.0045003146,0.011227548,-0.17763059,0.02690763,0.0017383327,0.0016831644,0.005777169,0.00019468367,-0.016895622,-0.012939628,-0.005590505,0.017537188,-0.007203687,0.006957736,0.009772435,-0.028587122,-0.019622447,-0.012501687,0.005184872,-0.92773587,-0.0010228828,-0.026649332,-0.0054646656,0.011189308,-0.029412575,0.0027796067,0.0028153807,0.0057594134,-0.0026457217,-1.1455854,0.009072291,-0.026566425,-0.030268185,0.0019759983,-0.038082413,0.00090529304,0.0117133055,-0.0021201633,-0.010487162,0.010051291,-0.017151147,0.0005591251,0.015758997,0.0036311578,-0.015343373,0.006621844,0.0054515563,0.008173864,-0.007475443,0.020677876,0.014744844,-0.011903242,-0.012968101,0.010866445,0.021518636,0.02525819,0.0078010336,0.012238558,0.004388435,-0.021086026,-0.017017337,0.021803916,-0.01755544,0.012793721
